CD_MAKE_VEH1,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL1
AUDI  ,SQ7   ,BLK,2021,2
AUDI  ,SQ7   ,BLK,2024,2
AUDI  ,SQ7   ,GRY,2024,6
AUDI  ,SQ7   ,WHI,2024,4
AUDI  ,SQ8   ,BLK,2020,1
AUDI  ,SQ8   ,BLK,2021,1
AUDI  ,SQ8   ,GRY,2021,1
AUDI  ,SQ8   ,BLK,2023,2
AUDI  ,SQ8   ,BLK,2024,5
AUDI  ,SQ8   ,BLU,2024,1
AUDI  ,SQ8   ,GRY,2024,4
AUDI  ,SQ8   ,WHI,2024,2
APRILI,SR GT1,BLU,2022,1
TOYOTA,SR-586,GRY,2008,1
TOYOTA,SR5   ,WHI,2017,1
SNORKE,SR626E,WHI,2024,2
KIA   ,SRENTO,GRY,2016,2
JEEP  ,SRT   ,GRY,2013,1
JEEP  ,SRT   ,RED,2015,1
HOLDEN,SS    ,BLK,2002,1
HOLDEN,SS    ,WHI,2008,1
HOLDEN,SS    ,BLK,2009,3
HOLDEN,SS    ,WHI,2009,1
HOLDEN,SS    ,SIL,2010,1
HOLDEN,SS    ,GRN,2013,1
HOLDEN,SS    ,WHI,2013,1
HOLDEN,SS    ,BLU,2016,2
HOLDEN,SS    ,GRN,2016,1
HOLDEN,SS COM,GRN,2003,1
HOLDEN,SS V  ,BLK,2012,1
HOLDEN,SS-V  ,BLK,2007,1
HOLDEN,SS-V  ,RED,2007,1
H DAV ,SS350 ,BLK,2020,1
HOLDEN,SSV   ,OGE,2007,1
HOLDEN,SSV   ,BLK,2008,1
HOLDEN,SSV   ,BLU,2009,1
HOLDEN,SSV   ,RED,2009,2
HOLDEN,SSV   ,GRN,2010,1
HOLDEN,SSV   ,RED,2010,1
HOLDEN,SSV   ,BLK,2012,1
HOLDEN,SSV   ,WHI,2013,1
HOLDEN,SSV   ,WHI,2014,2
HOLDEN,SSV   ,BLK,2015,1
HOLDEN,SSV   ,GRN,2015,1
HOLDEN,SSV   ,RED,2015,1
HOLDEN,SSV   ,GRY,2016,1
HOLDEN,SSV   ,RED,2016,2
HOLDEN,SSV   ,WHI,2016,5
HOLDEN,SSV   ,GRY,2017,1
HOLDEN,SSV   ,WHI,2017,1
HOLDEN,SSV8  ,BLK,2009,1
HOLDEN,SSV8  ,BLU,2009,1
APRILI,ST GT ,YLW,2022,1
NISSAN,ST PUL,GLD,2005,1
HONDA ,ST1100,BLU,1999,1
HONDA ,ST1300,SIL,2003,1
BRAAAP,ST250 ,BLK,2016,2
BRAAAP,ST250 ,SIL,2016,1
BRAAAP,ST250 ,BLK,2021,6
BRAAAP,ST250 ,BLK,2022,1
BRAAAP,ST400 ,BLK,2023,1
STERLI,ST9500,WHI,2001,1
TRIUM ,STAG  ,GRN,1978,1
NISSAN,STAGEA,SIL,1998,1
NISSAN,STAGEA,BLK,1999,1
NISSAN,STAGEA,WHI,1999,2
NISSAN,STAGEA,SIL,2001,1
NISSAN,STAGEA,BLU,2003,1
NISSAN,STAGER,WHI,1997,1
HYNDAI,STARIA,BLK,2021,4
HYNDAI,STARIA,GRY,2021,2
HYNDAI,STARIA,SIL,2021,1
HYNDAI,STARIA,WHI,2021,4
HYNDAI,STARIA,BLK,2022,2
HYNDAI,STARIA,GRY,2022,1
HYNDAI,STARIA,SIL,2022,1
HYNDAI,STARIA,WHI,2022,7
HYNDAI,STARIA,BLK,2023,1
HYNDAI,STARIA,GRY,2023,1
HYNDAI,STARIA,WHI,2023,10
HYNDAI,STARIA,BLK,2024,4
HYNDAI,STARIA,BLU,2024,5
HYNDAI,STARIA,GRY,2024,3
HYNDAI,STARIA,SIL,2024,9
HYNDAI,STARIA,WHI,2024,111
TOYOTA,STARLE,GRN,1996,1
TOYOTA,STARLE,WHI,1996,2
TOYOTA,STARLE,GRN,1997,2
TOYOTA,STARLE,SIL,1997,1
TOYOTA,STARLE,WHI,1997,3
TOYOTA,STARLE,GRN,1998,1
TOYOTA,STARLE,SIL,1998,1
TOYOTA,STARLE,WHI,1998,1
TOYOTA,STARLT,WHI,1997,1
TOYOTA,STARLT,WHI,1998,1
MITSUB,STARWA,WHI,1992,1
MITSUB,STARWA,WHI,1995,1
MITSUB,STARWA,RED,2000,1
MITSUB,STARWA,WHI,2003,1
HOLDEN,STAT M,RED,1998,1
HOLDEN,STAT M,GLD,1999,2
HOLDEN,STAT M,SIL,1999,1
HOLDEN,STAT M,WHI,1999,1
HOLDEN,STAT M,BLK,2000,2
HOLDEN,STAT M,FWN,2000,1
HOLDEN,STAT M,GLD,2000,4
HOLDEN,STAT M,SIL,2000,1
HOLDEN,STAT M,WHI,2000,1
HOLDEN,STAT M,BLK,2001,3
HOLDEN,STAT M,GLD,2001,1
HOLDEN,STAT M,SIL,2001,2
HOLDEN,STAT M,BLK,2002,2
HOLDEN,STAT M,RED,2002,1
HOLDEN,STAT M,WHI,2002,2
HOLDEN,STAT M,BLK,2003,1
HOLDEN,STAT M,BLU,2003,4
HOLDEN,STAT M,WHI,2003,1
HOLDEN,STAT M,BLU,2004,1
HOLDEN,STAT M,WHI,2004,1
HOLDEN,STAT M,SIL,2005,1
HOLDEN,STAT M,BLK,2007,1
HOLDEN,STAT M,BLK,2008,1
HOLDEN,STAT M,SIL,2008,2
HOLDEN,STATE ,WHI,2007,1
HOLDEN,STATEM,MRN,1996,1
HOLDEN,STATES,MRN,1993,1
HOLDEN,STATES,RED,1996,1
HOLDEN,STATES,WHI,1996,1
HOLDEN,STATES,GRN,1997,1
HOLDEN,STATES,MRN,1997,1
HOLDEN,STATES,RED,1997,1
HOLDEN,STATES,BLU,1998,1
HOLDEN,STATES,BLK,2000,1
HOLDEN,STATES,MRN,2000,1
HOLDEN,STATES,SIL,2000,2
HOLDEN,STATES,BLK,2001,1
HOLDEN,STATES,BLU,2001,1
HOLDEN,STATES,GLD,2001,2
HOLDEN,STATES,GRY,2001,1
HOLDEN,STATES,BLK,2002,1
HOLDEN,STATES,GRN,2003,1
HOLDEN,STATES,BLK,2004,1
HOLDEN,STATES,GRY,2005,1
HOLDEN,STATES,SIL,2005,2
HOLDEN,STATES,WHI,2005,1
HOLDEN,STATES,BLU,2006,1
HOLDEN,STATES,GRY,2006,2
HOLDEN,STATES,RED,2006,1
HOLDEN,STATES,SIL,2006,2
HOLDEN,STATES,WHI,2006,1
HOLDEN,STATES,BLK,2007,1
HOLDEN,STATES,GRY,2007,2
HOLDEN,STATES,SIL,2007,1
HOLDEN,STATES,WHI,2007,2
HOLDEN,STATES,GRN,2008,2
HOLDEN,STATES,SIL,2008,1
HOLDEN,STATES,SIL,2009,1
HOLDEN,STATES,WHI,2009,1
HOLDEN,STATES,BLK,2010,1
HOLDEN,STATM ,WHI,2001,1
HOLDEN,STATMN,WHI,1995,1
HOLDEN,STATMN,PUR,1998,1
HOLDEN,STATMN,WHI,2008,1
HOLDEN,STATS ,GRY,2003,1
SSANGY,STAVIC,SIL,2005,2
SSANGY,STAVIC,BLK,2013,1
SSANGY,STAVIC,MRN,2013,1
SSANGY,STAVIC,WHI,2013,2
G WALL,STEED ,BLK,2016,1
G WALL,STEED ,SIL,2016,1
G WALL,STEED ,SIL,2017,3
G WALL,STEED ,BLK,2018,1
G WALL,STEED ,OGE,2019,2
G WALL,STEED ,SIL,2019,1
G WALL,STEED ,WHI,2019,3
G WALL,STEED ,BLK,2020,2
G WALL,STEED ,SIL,2020,1
G WALL,STEED ,WHI,2020,5
G WALL,STEED ,SIL,2021,1
G WALL,STEED ,WHI,2021,2
HAVAL ,STEED ,BLK,2018,1
CASE  ,STEGER,RED,2024,1
ALFA R,STELVI,RED,2017,2
ALFA R,STELVI,BLK,2018,3
ALFA R,STELVI,BLK,2019,1
ALFA R,STELVI,RED,2019,2
ALFA R,STELVI,GRY,2021,1
ALFA R,STELVI,WHI,2021,2
ALFA R,STELVI,GRN,2022,1
ALFA R,STELVI,GRY,2022,2
ALFA R,STELVI,WHI,2022,1
ALFA R,STELVI,BLU,2023,2
ALFA R,STELVI,GRY,2023,1
ALFA R,STELVI,RED,2023,5
ALFA R,STELVI,GRN,2024,1
ALFA R,STELVI,WHI,2024,1
HONDA ,STEPWG,GRY,2018,1
HONDA ,STEPWG,BLK,2023,1
SUBARU,STI WR,BLK,2015,1
CASE  ,STIGER,RED,2022,1
KIA   ,STING ,BLK,2019,1
KIA   ,STING ,BLU,2019,1
KIA   ,STINGE,BLK,2017,1
KIA   ,STINGE,WHI,2017,1
KIA   ,STINGE,BLU,2018,4
KIA   ,STINGE,PUR,2018,1
KIA   ,STINGE,RED,2018,2
KIA   ,STINGE,SIL,2018,3
KIA   ,STINGE,WHI,2018,7
KIA   ,STINGE,BLK,2019,1
KIA   ,STINGE,WHI,2019,1
KIA   ,STINGE,BLK,2020,3
KIA   ,STINGE,BLU,2020,1
KIA   ,STINGE,GRY,2020,2
KIA   ,STINGE,WHI,2020,3
KIA   ,STINGE,OGE,2021,4
KIA   ,STINGE,PUR,2021,1
KIA   ,STINGE,RED,2021,1
KIA   ,STINGE,SIL,2021,1
KIA   ,STINGE,WHI,2021,2
KIA   ,STINGE,BLK,2022,2
KIA   ,STINGE,GRY,2022,3
KIA   ,STINGE,WHI,2022,2
KIA   ,STINGE,BLK,2023,2
KIA   ,STINGE,GRY,2023,1
KIA   ,STINGE,WHI,2023,2
KIA   ,STINGR,GRY,2018,1
ALFA R,STLVIO,BLK,2018,1
KIA   ,STNGR ,BLU,2022,1
KIA   ,STON  ,BLK,2021,1
KIA   ,STON  ,WHI,2023,1
KIA   ,STONIC,BLU,2020,1
KIA   ,STONIC,BLK,2021,2
KIA   ,STONIC,BLU,2021,4
KIA   ,STONIC,GRY,2021,11
KIA   ,STONIC,RED,2021,4
KIA   ,STONIC,SIL,2021,3
KIA   ,STONIC,WHI,2021,13
KIA   ,STONIC,YLW,2021,3
KIA   ,STONIC,BLK,2022,1
KIA   ,STONIC,BLU,2022,9
KIA   ,STONIC,GRY,2022,15
KIA   ,STONIC,RED,2022,10
KIA   ,STONIC,SIL,2022,7
KIA   ,STONIC,WHI,2022,18
KIA   ,STONIC,YLW,2022,2
KIA   ,STONIC,BLK,2023,1
KIA   ,STONIC,BLU,2023,2
KIA   ,STONIC,SIL,2023,1
KIA   ,STONIC,WHI,2023,15
KIA   ,STONIC,YLW,2023,1
KIA   ,STONIC,BLK,2024,16
KIA   ,STONIC,BLU,2024,7
KIA   ,STONIC,GRY,2024,30
KIA   ,STONIC,RED,2024,10
KIA   ,STONIC,SIL,2024,6
KIA   ,STONIC,WHI,2024,48
KIA   ,STONIC,YLW,2024,5
HOLDEN,STORM ,WHI,2015,1
KIA   ,STORTA,BLU,2016,1
TRIUM ,STR 3 ,WHI,2013,1
DUCATI,STR FI,RED,2020,1
TRIUM ,STR TR,BLK,2018,1
TRIUM ,STR TR,SIL,2021,1
TRIUM ,STR TR,SIL,2023,1
TRIUM ,STR TR,WHI,2023,1
TRIUM ,STR TR,BLK,2024,2
INDUST,STR180,RED,2022,1
TRIUM ,STR660,BLK,2014,2
TRIUM ,STR660,WHI,2014,1
TRIUM ,STR660,BLK,2015,1
TRIUM ,STR660,BLK,2017,1
TRIUM ,STR660,BLK,2018,1
TRIUM ,STR660,BLK,2019,1
TRIUM ,STR660,RED,2022,1
TRIUM ,STR660,BLK,2023,1
TRIUM ,STR765,SIL,2021,1
NISSAN,STRAIL,WHI,2020,1
IVECO ,STRAL ,WHI,2018,1
IVECO ,STRALI,OGE,2005,1
IVECO ,STRALI,WHI,2005,1
IVECO ,STRALI,WHI,2010,2
IVECO ,STRALI,WHI,2012,1
IVECO ,STRALI,WHI,2015,1
IVECO ,STRALI,BLU,2021,1
IVECO ,STRALI,WHI,2021,1
TRIUM ,STRE12,GRY,2015,1
TRIUM ,STREE ,BLK,2015,1
DUCATI,STREET,RED,2022,4
DUCATI,STREET,GRN,2024,2
DUCATI,STREET,RED,2024,1
H DAV ,STREET,BLK,2015,1
TRIUM ,STREET,BLK,2008,2
TRIUM ,STREET,OGE,2009,1
TRIUM ,STREET,WHI,2012,1
TRIUM ,STREET,WHI,2013,1
TRIUM ,STREET,BLK,2016,1
TRIUM ,STREET,RED,2016,1
TRIUM ,STREET,BLK,2017,1
TRIUM ,STREET,SIL,2019,1
TRIUM ,STREET,BLK,2021,1
TRIUM ,STREET,YLW,2023,1
TRIUM ,STRTRP,WHI,2023,1
TRIUM ,STRTRP,BLK,2024,1
VOLKS ,STYLE ,WHI,2024,1
JAGUAR,STYP99,GRN,1999,2
JAGUAR,STYP99,GRY,2002,1
JAGUAR,STYPE ,BLK,2001,1
JAGUAR,STYPE ,GLD,2002,1
HOLDEN,SUBARU,BLK,1998,1
SUBARU,SUBARU,BLK,2011,1
SUBARU,SUBARU,BLU,2015,1
SUBARU,SUBARU,WHI,2017,1
CHEV  ,SUBURB,WHI,2006,1
IVECO ,SUNL  ,GRY,2023,1
IVECO ,SUNLNR,WHI,2009,1
DATSUN,SUNNY ,WHI,1981,1
LANDIN,SUP100,BLU,2024,1
R ENF ,SUP650,WHI,2023,1
KTM   ,SUPE13,BLK,2017,1
R ENF ,SUPER ,GRN,2023,1
SKODA ,SUPER ,WHI,2018,1
SUZUKI,SUPER ,GRN,2023,1
SKODA ,SUPERB,WHI,2010,1
SKODA ,SUPERB,BEI,2011,1
SKODA ,SUPERB,RED,2011,1
SKODA ,SUPERB,WHI,2011,1
SKODA ,SUPERB,BLU,2012,1
SKODA ,SUPERB,WHI,2012,1
SKODA ,SUPERB,BLU,2013,2
SKODA ,SUPERB,WHI,2013,1
SKODA ,SUPERB,WHI,2014,1
SKODA ,SUPERB,SIL,2015,1
SKODA ,SUPERB,BLK,2016,2
SKODA ,SUPERB,BLU,2016,4
SKODA ,SUPERB,SIL,2016,3
SKODA ,SUPERB,WHI,2016,3
SKODA ,SUPERB,BLU,2017,2
SKODA ,SUPERB,GRY,2017,1
SKODA ,SUPERB,RED,2017,2
SKODA ,SUPERB,WHI,2017,3
SKODA ,SUPERB,BLK,2018,1
SKODA ,SUPERB,GRY,2018,2
SKODA ,SUPERB,RED,2018,1
SKODA ,SUPERB,SIL,2018,1
SKODA ,SUPERB,WHI,2018,4
SKODA ,SUPERB,WHI,2019,1
SKODA ,SUPERB,WHI,2020,1
SKODA ,SUPERB,SIL,2021,4
SKODA ,SUPERB,WHI,2021,3
SKODA ,SUPERB,BLK,2022,1
SKODA ,SUPERB,GRY,2022,1
SKODA ,SUPERB,SIL,2022,1
SKODA ,SUPERB,WHI,2022,3
SKODA ,SUPERB,WHI,2023,1
SKODA ,SUPERB,GRY,2024,3
K T M ,SUPERD,BLK,2015,1
MACK  ,SUPERL,WHI,2013,1
MACK  ,SUPERL,WHI,2016,1
MACK  ,SUPERL,WHI,2017,1
MACK  ,SUPERL,WHI,2022,1
MACK  ,SUPERL,BLU,2024,1
DUCATI,SUPERS,WHI,2018,1
DUCATI,SUPERS,RED,2023,1
DUCATI,SUPERS,RED,2024,1
TOYOTA,SUPRA ,SIL,1994,1
TOYOTA,SUPRA ,BLK,2020,1
TOYOTA,SUPRA ,RED,2020,2
TOYOTA,SUPRA ,YLW,2022,1
TOYOTA,SUPRA ,GRY,2023,2
TOYOTA,SUPRA ,WHI,2023,1
TOYOTA,SUPRA ,GRY,2024,3
TOYOTA,SUPRA ,RED,2024,3
PROTON,SUPRIM,SIL,2014,1
VICTRY,SUPSON,WHI,2022,1
TOYOTA,SURF  ,GRN,1990,1
TOYOTA,SURF  ,GRY,1993,1
TOYOTA,SURF  ,GRN,1994,1
TOYOTA,SURF  ,BLU,1995,1
TOYOTA,SURF  ,BLU,1996,2
TOYOTA,SURF  ,BLU,1999,1
SUZUKI,SV 650,BLK,2024,1
SUZUKI,SV1000,BLK,2003,1
SUZUKI,SV1000,BLK,2006,1
SUZUKI,SV1004,BLU,2006,1
HOLDEN,SV6   ,BLU,2005,2
HOLDEN,SV6   ,BLU,2006,1
HOLDEN,SV6   ,OGE,2007,1
HOLDEN,SV6   ,SIL,2007,1
HOLDEN,SV6   ,BLK,2008,1
HOLDEN,SV6   ,BLU,2008,1
HOLDEN,SV6   ,GRN,2008,2
HOLDEN,SV6   ,SIL,2008,3
HOLDEN,SV6   ,BLU,2009,6
HOLDEN,SV6   ,GRN,2009,2
HOLDEN,SV6   ,OGE,2009,1
HOLDEN,SV6   ,WHI,2009,2
HOLDEN,SV6   ,BLK,2010,2
HOLDEN,SV6   ,BLU,2010,4
HOLDEN,SV6   ,GRN,2010,1
HOLDEN,SV6   ,GRY,2010,3
HOLDEN,SV6   ,RED,2010,1
HOLDEN,SV6   ,SIL,2010,2
HOLDEN,SV6   ,WHI,2010,3
HOLDEN,SV6   ,YLW,2010,1
HOLDEN,SV6   ,BLK,2011,5
HOLDEN,SV6   ,BLU,2011,4
HOLDEN,SV6   ,GRY,2011,3
HOLDEN,SV6   ,RED,2011,1
HOLDEN,SV6   ,SIL,2011,1
HOLDEN,SV6   ,BLK,2012,2
HOLDEN,SV6   ,BLU,2012,2
HOLDEN,SV6   ,GRY,2012,1
HOLDEN,SV6   ,RED,2012,2
HOLDEN,SV6   ,WHI,2012,4
HOLDEN,SV6   ,YLW,2012,1
HOLDEN,SV6   ,BLK,2013,1
HOLDEN,SV6   ,WHI,2013,1
HOLDEN,SV6   ,GRN,2014,1
HOLDEN,SV6   ,GRY,2014,1
HOLDEN,SV6   ,RED,2014,1
HOLDEN,SV6   ,SIL,2014,1
HOLDEN,SV6   ,WHI,2014,1
HOLDEN,SV6   ,BLK,2015,2
HOLDEN,SV6   ,GRN,2015,2
HOLDEN,SV6   ,GRY,2015,1
HOLDEN,SV6   ,SIL,2015,3
HOLDEN,SV6   ,WHI,2015,1
HOLDEN,SV6   ,BLK,2016,3
HOLDEN,SV6   ,BLU,2016,3
HOLDEN,SV6   ,GRY,2016,2
HOLDEN,SV6   ,RED,2016,1
HOLDEN,SV6   ,SIL,2016,2
HOLDEN,SV6   ,WHI,2016,3
HOLDEN,SV6   ,BLU,2017,1
HOLDEN,SV6   ,RED,2017,1
HOLDEN,SV6 BL,SIL,2016,1
HOLDEN,SV6 BL,WHI,2016,1
HOLDEN,SV6 UT,BLU,2013,2
LDV   ,SV6320,WHI,2022,1
SUZUKI,SV650 ,BLK,2018,1
SUZUKI,SV6503,WHI,2018,1
SUZUKI,SV6503,WHI,2021,1
SUZUKI,SV650N,SIL,2006,1
HOLDEN,SV6Z  ,GRY,2012,1
HOLDEN,SV6Z  ,GRN,2013,1
HOLDEN,SV6Z  ,GRY,2013,1
HOLDEN,SV6ZSE,SIL,2013,1
LDV   ,SV7A15,GLD,2019,1
LDV   ,SV7C  ,WHI,2019,1
LDV   ,SV7C G,WHI,2017,2
LDV   ,SV7C15,WHI,2018,1
LDV   ,SV7C15,WHI,2019,1
LDV   ,SV9A 2,GRY,2021,1
LDV   ,SV9A 2,WHI,2021,1
LDV   ,SV9A17,WHI,2021,1
LDV   ,SV9A17,WHI,2022,1
HSQVRN,SVARTP,GRY,2021,3
HSQVRN,SVARTP,BLK,2023,3
HSQVRN,SVARTP,GRY,2024,2
KUBOTA,SVL753,OGE,1900,1
KUBOTA,SVL97 ,OGE,1900,1
KUBOTA,SVL972,OGE,1900,1
KUBOTA,SVL972,OGE,2024,1
HOLDEN,SVZ   ,BLU,2006,2
HOLDEN,SVZ   ,MRN,2007,1
HOLDEN,SVZ   ,SIL,2007,1
MITSUB,SWAGON,WHI,1994,1
IVECO ,SWAY  ,SIL,2023,4
IVECO ,SWAY  ,WHI,2023,2
IVECO ,SWAY  ,SIL,2024,2
IVECO ,SWAY  ,WHI,2024,1
IVECO ,SWAY8W,WHI,2023,1
SUZUKI,SWFT  ,WHI,2016,1
KIA   ,SWIFT ,SIL,2024,1
SUZUKI,SWIFT ,WHI,1989,1
SUZUKI,SWIFT ,SIL,2003,1
SUZUKI,SWIFT ,BLK,2005,5
SUZUKI,SWIFT ,BLU,2005,1
SUZUKI,SWIFT ,GRY,2005,5
SUZUKI,SWIFT ,SIL,2005,1
SUZUKI,SWIFT ,WHI,2005,1
SUZUKI,SWIFT ,BLK,2006,17
SUZUKI,SWIFT ,BLU,2006,7
SUZUKI,SWIFT ,GRY,2006,3
SUZUKI,SWIFT ,OGE,2006,1
SUZUKI,SWIFT ,RED,2006,3
SUZUKI,SWIFT ,SIL,2006,4
SUZUKI,SWIFT ,WHI,2006,2
SUZUKI,SWIFT ,BLK,2007,16
SUZUKI,SWIFT ,BLU,2007,8
SUZUKI,SWIFT ,GRY,2007,3
SUZUKI,SWIFT ,RED,2007,9
SUZUKI,SWIFT ,SIL,2007,5
SUZUKI,SWIFT ,WHI,2007,5
SUZUKI,SWIFT ,BLK,2008,10
SUZUKI,SWIFT ,BLU,2008,11
SUZUKI,SWIFT ,GLD,2008,1
SUZUKI,SWIFT ,GRY,2008,12
SUZUKI,SWIFT ,OGE,2008,5
SUZUKI,SWIFT ,RED,2008,8
SUZUKI,SWIFT ,SIL,2008,5
SUZUKI,SWIFT ,WHI,2008,6
SUZUKI,SWIFT ,BLK,2009,10
SUZUKI,SWIFT ,BLU,2009,7
SUZUKI,SWIFT ,GRY,2009,1
SUZUKI,SWIFT ,OGE,2009,2
SUZUKI,SWIFT ,PNK,2009,1
SUZUKI,SWIFT ,RED,2009,9
SUZUKI,SWIFT ,SIL,2009,8
SUZUKI,SWIFT ,WHI,2009,9
SUZUKI,SWIFT ,YLW,2009,2
SUZUKI,SWIFT ,BLK,2010,6
SUZUKI,SWIFT ,BLU,2010,4
SUZUKI,SWIFT ,GRN,2010,10
SUZUKI,SWIFT ,GRY,2010,2
SUZUKI,SWIFT ,RED,2010,6
SUZUKI,SWIFT ,SIL,2010,3
SUZUKI,SWIFT ,WHI,2010,11
SUZUKI,SWIFT ,BLK,2011,8
SUZUKI,SWIFT ,BLU,2011,12
SUZUKI,SWIFT ,GRN,2011,2
SUZUKI,SWIFT ,RED,2011,11
SUZUKI,SWIFT ,SIL,2011,3
SUZUKI,SWIFT ,WHI,2011,5
SUZUKI,SWIFT ,BLK,2012,6
SUZUKI,SWIFT ,BLU,2012,12
SUZUKI,SWIFT ,GRY,2012,5
SUZUKI,SWIFT ,RED,2012,4
SUZUKI,SWIFT ,SIL,2012,3
SUZUKI,SWIFT ,WHI,2012,11
SUZUKI,SWIFT ,YLW,2012,2
SUZUKI,SWIFT ,BLK,2013,9
SUZUKI,SWIFT ,BLU,2013,6
SUZUKI,SWIFT ,GRN,2013,3
SUZUKI,SWIFT ,GRY,2013,6
SUZUKI,SWIFT ,OGE,2013,1
SUZUKI,SWIFT ,RED,2013,2
SUZUKI,SWIFT ,SIL,2013,2
SUZUKI,SWIFT ,WHI,2013,9
SUZUKI,SWIFT ,YLW,2013,6
SUZUKI,SWIFT ,BLK,2014,4
SUZUKI,SWIFT ,BLU,2014,12
SUZUKI,SWIFT ,GRY,2014,5
SUZUKI,SWIFT ,RED,2014,4
SUZUKI,SWIFT ,SIL,2014,1
SUZUKI,SWIFT ,WHI,2014,12
SUZUKI,SWIFT ,BLK,2015,4
SUZUKI,SWIFT ,BLU,2015,2
SUZUKI,SWIFT ,GRN,2015,1
SUZUKI,SWIFT ,GRY,2015,5
SUZUKI,SWIFT ,RED,2015,6
SUZUKI,SWIFT ,SIL,2015,3
SUZUKI,SWIFT ,WHI,2015,11
SUZUKI,SWIFT ,YLW,2015,2
SUZUKI,SWIFT ,BLK,2016,5
SUZUKI,SWIFT ,BLU,2016,2
SUZUKI,SWIFT ,GRY,2016,3
SUZUKI,SWIFT ,RED,2016,5
SUZUKI,SWIFT ,SIL,2016,1
SUZUKI,SWIFT ,WHI,2016,19
SUZUKI,SWIFT ,BLK,2017,2
SUZUKI,SWIFT ,BLU,2017,2
SUZUKI,SWIFT ,GRY,2017,2
SUZUKI,SWIFT ,RED,2017,5
SUZUKI,SWIFT ,SIL,2017,4
SUZUKI,SWIFT ,WHI,2017,4
SUZUKI,SWIFT ,BLK,2018,1
SUZUKI,SWIFT ,BLU,2018,6
SUZUKI,SWIFT ,GRY,2018,1
SUZUKI,SWIFT ,RED,2018,2
SUZUKI,SWIFT ,SIL,2018,6
SUZUKI,SWIFT ,WHI,2018,1
SUZUKI,SWIFT ,YLW,2018,1
SUZUKI,SWIFT ,BLK,2019,1
SUZUKI,SWIFT ,BLU,2019,2
SUZUKI,SWIFT ,GRY,2019,1
SUZUKI,SWIFT ,RED,2019,4
SUZUKI,SWIFT ,SIL,2019,1
SUZUKI,SWIFT ,WHI,2019,9
SUZUKI,SWIFT ,BLU,2020,2
SUZUKI,SWIFT ,OGE,2020,1
SUZUKI,SWIFT ,SIL,2020,3
SUZUKI,SWIFT ,WHI,2020,3
SUZUKI,SWIFT ,BLK,2021,1
SUZUKI,SWIFT ,BLU,2021,1
SUZUKI,SWIFT ,GRY,2021,2
SUZUKI,SWIFT ,RED,2021,1
SUZUKI,SWIFT ,BLK,2022,3
SUZUKI,SWIFT ,BLU,2022,1
SUZUKI,SWIFT ,GRY,2022,3
SUZUKI,SWIFT ,RED,2022,3
SUZUKI,SWIFT ,SIL,2022,2
SUZUKI,SWIFT ,WHI,2022,6
SUZUKI,SWIFT ,BLU,2023,1
SUZUKI,SWIFT ,GRY,2023,4
SUZUKI,SWIFT ,RED,2023,3
SUZUKI,SWIFT ,SIL,2023,3
SUZUKI,SWIFT ,WHI,2023,8
SUZUKI,SWIFT ,BLK,2024,7
SUZUKI,SWIFT ,BLU,2024,26
SUZUKI,SWIFT ,GRY,2024,17
SUZUKI,SWIFT ,OGE,2024,5
SUZUKI,SWIFT ,RED,2024,23
SUZUKI,SWIFT ,SIL,2024,14
SUZUKI,SWIFT ,WHI,2024,52
SUZUKI,SWIFT5,SIL,2020,1
S W M ,SWM1AB,GRN,2020,1
S W M ,SWM3AA,RED,2018,1
HAKO  ,SWPMST,RED,2024,1
CFMOTO,SWV2  ,BLU,2024,1
ISUZU ,SX    ,WHI,2009,1
HOLDEN,SX CAP,GLD,2007,1
K T M ,SX250 ,BLK,2002,1
SUZUKI,SX4   ,BLK,2007,1
SUZUKI,SX4   ,BLU,2007,2
SUZUKI,SX4   ,SIL,2007,1
SUZUKI,SX4   ,WHI,2007,1
SUZUKI,SX4   ,BLK,2008,4
SUZUKI,SX4   ,OGE,2008,1
SUZUKI,SX4   ,SIL,2008,4
SUZUKI,SX4   ,WHI,2008,2
SUZUKI,SX4   ,SIL,2009,2
SUZUKI,SX4   ,WHI,2009,2
SUZUKI,SX4   ,RED,2010,2
SUZUKI,SX4   ,SIL,2010,3
SUZUKI,SX4   ,WHI,2010,1
SUZUKI,SX4   ,GRY,2011,1
SUZUKI,SX4   ,SIL,2011,2
SUZUKI,SX4   ,WHI,2011,1
SUZUKI,SX4   ,OGE,2012,1
SUZUKI,SX4   ,SIL,2012,3
SUZUKI,SX4   ,WHI,2012,4
SUZUKI,SX4   ,BLU,2013,3
SUZUKI,SX4   ,GRN,2013,1
SUZUKI,SX4   ,RED,2013,1
SUZUKI,SX4   ,SIL,2013,2
SUZUKI,SX4   ,WHI,2013,3
SUZUKI,SX4   ,BLK,2014,1
K T M ,SXF250,BLK,2024,1
HONDA ,SXS 10,RED,2024,1
HONDA ,SXS 70,RED,1900,3
HONDA ,SXS100,BLK,1900,2
HONDA ,SXS100,RED,1900,5
HONDA ,SXS100,RED,1901,3
HONDA ,SXS100,RED,2024,1
HONDA ,SXS500,RED,2018,2
HONDA ,SXS520,RED,1900,7
HONDA ,SXS520,RED,1901,1
HONDA ,SXS700,RED,1900,4
HONDA ,SXS700,RED,1901,1
HONDA ,SXS700,RED,2024,1
FORD  ,SY TER,BLU,2007,1
